"responses_200","testStartOffset","bytesOut","optimization_checked","start_epoch","bytesOutDoc","result","final_base_page_request_id","docTime","domContentLoadedEventEnd","requestsDoc","responses_404","loadTime","loadEventStart","domContentLoadedEventStart","final_url","bytesInDoc","loadEventEnd","cached","responses_other","fullyLoaded","requests","final_base_page_request","TTFB","bytesIn","test_run_time_ms","browser_version","fullyLoadedCPUms","firstPaint","eventName","os_version","URL","document_URL","date","osVersion","domElements","domInteractive","browserVersion","document_origin","browser_name","fullyLoadedCPUpct","domComplete","document_hostname","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","render","lastVisualChange","TTIMeasurementEnd","LastInteractive","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","requestsFull","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","FirstInteractive","TimeToInteractive","basePageSSLTime","userTime.prebid-tagLoaded","userTime.apstag-loaded","userTime.moat-loaded","userTime.loadStarteventUtils","userTime.loadEndeventUtils","userTime.loadStartpixelQueue","userTime.loadEndpixelQueue","userTime.gpt-tagLoaded","userTime.gpt-tag-load","userTime.apstag-firstBid","userTimingMeasure.lteu","userTimingMeasure.ltpq","userTime","userTime.MOAT-TIMER","userTime.optimizely_blockBegin","userTime.first_script_execution","userTime.client_script_start","userTime.react_app_execution","userTime.app_script_load_start","userTimingMeasure.time_to_client_script_start","userTimingMeasure.time_to_react_app_execution","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.start widget_conductor_init","userTime.end widget_conductor_init","userTimingMeasure.widget_conductor_init","userTime.FB-PERF-TRACE-START-44323-initialRender","userTime.FB-PERF-TRACE-START-30278-initialRender","userTime.FB-PERF-TRACE-START-521278-initialRender","userTime.tbl_inflate_start","userTime.tbl_inflate_end","userTime.gpt-first-ad-request","userTime.gpt-first-ad-render","userTimingMeasure.rum-frontsite-initialized","userTime.HYDRATION_TIME","userTime.paginationStart","CSI.s","CSI.t","CSI.atyp","CSI.ei","CSI.rt","CSI.imn","CSI.ima","CSI.imad","CSI.aftp","CSI.bl","CSI.wsrt","CSI.aft","CSI.prt","userTime.hydrateStart","userTime.hydrateComplete","userTimingMeasure.nordic-hydration","userTime.header_interactive","userTime.ReactDomRenderComplete","userTime.RenderComplete","userTime.snaptr","userTime.cp-n-99569","userTime.cp-n-46191","userTime.cp-n-69933","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_queueMicrotask","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_MutationObserver","userTime.Zone_IntersectionObserver","userTime.Zone_FileReader","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_queueMicrotask","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_MutationObserver","userTimingMeasure.Zone_IntersectionObserver","userTimingMeasure.Zone_FileReader","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","userTime.ensighten-privacy-ruleId-3604618-deploymentId-683289-start","userTime.ensighten-privacy-ruleId-3604618-deploymentId-683289-end","userTime.ensighten-privacy-ruleId-3616386-deploymentId-689045-start","userTime.ensighten-privacy-ruleId-3616386-deploymentId-689045-end","userTimingMeasure.ensighten-privacy-ruleId-3604618-deploymentId-683289","userTimingMeasure.ensighten-privacy-ruleId-3616386-deploymentId-689045","userTime.FMP","userTime.Interactive","userTimingMeasure.Time To First Byte","userTimingMeasure.Time To First Meaningful Paint","userTimingMeasure.Time To Interactive","userTime.Patch.com_ app rendered","userTime.FB-PERF-TRACE-START-262589-initialRender","userTime.FB-PERF-TRACE-START-540433-initialRender","userTime.FB-PERF-TRACE-START-135990-initialRender","userTime.Page Usable","userTime.PWA Mounted","userTime.DisplayRequest","userTime.AdInfoRequest","userTime.AdComponentRender_NMC1","userTime.AdComponentRender_NMC2","userTime.AdComponentRender_NMC3","userTime.AdComponentRender_NTS1","userTime.AdComponentRender_undefined","userTime.GLOBAL_INITIALIZE_START","userTime.GLOBAL_INITIALIZE_COMPLETE","userTime.INITIALIZE_START","userTime.IFRAME_LOAD_START","userTime.IFRAME_LOAD_END","userTime.INITIALIZE_COMPLETE","userTime.FRAME_START","userTime.ICON_RENDERED","userTime.LAUNCH_COMPONENT_MOUNT","userTime.LAZY_INITIALIZE_START","userTime.LAZY_INITIALIZE_END","userTimingMeasure.timeToCanInitialize","userTimingMeasure.timeToInitialize","userTimingMeasure.timeToDisplayIcon","userTimingMeasure.timeToLoadIframe","userTimingMeasure.timeToMountFabFromStart","userTimingMeasure.timeToLazyInitialize","userTime.starting_content_container","userTime.will_mount_content_container","userTime.mounted_content_container","userTimingMeasure.mount_time_content_container","userTime.cs-start-tag","userTime.cs-start-boot","userTime.cs-step2-boot","userTime.cs-end-boot","userTime.ct-recorderB-parsed","userTime.ct-upload-page-initiated","userTime.ct-upload-page-finished","userTimingMeasure.cs-measure-boot","userTimingMeasure.ct-measure-upload-page","userTime.displayAboveTheFold.fromStart","userTime.react-server.wake","userTime.react-server.renderAboveTheFold","userTime.react-server.renderComplete","CSI.v","CSI.puid","CSI.c","CSI.slotId","CSI.fb","CSI.sdkv","CSI.mrd","CSI.aab","CSI.itv","CSI.met_4","CSI.aec","CSI.action","CSI.top","CSI.ctx","CSI.met_3","userTime.tbl_ic","userTime.tbl_1637757344188_2.0","userTime.tbl_1637757344188_3.0","userTime.tbl_1637757344188_4.0","userTime.tbl_1637757344188_RealTimeUserSyncMainStart_1670631494","userTime.tbl_1637757344188_RealTimeUserSyncCallbackStart_-1399777350","userTime.tbl_1637757344188_RealTimeUserSyncCallbackStop_-1399777350","userTime.FB-PERF-TRACE-START-825669-initialRender","userTime.FB-PERF-TRACE-START-302028-initialRender","userTime.FB-PERF-TRACE-START-151747-initialRender","CSI.e","CSI.met_9","CSI.met_10","CSI.met_1","CSI.qqid_290","CSI.qqid_291","CSI.qqid_292","CSI.qqid_293","CSI.chm","CSI.qqid","userTime.is","userTime.visible","userTime.ofv","userTime.mbv","userTime.e_is","userTime.pc","userTime.dr","userTime.ol","userTime.beforeRender","CSI.ec","userTime.embed-script-start-pre-delay","userTime.sentry-tracing-init","userTime.page-load","userTime.load-stub","userTime.load-one-trust","userTimingMeasure.measure-load-stub","userTimingMeasure.measure-load-one-trust","userTime.Zone_fetch","userTime.Zone_canvas","userTimingMeasure.Zone_fetch","userTimingMeasure.Zone_canvas","userTime.loadStylingStart","userTime.loadStylingEnd","userTimingMeasure.loadStyling","userTime._ADFUEL_ Registry Load _https___i.cdn.turner.com_ads_nba3_nba_homepage.min.js_ Start","userTime._ADFUEL_ Registry Load _https___i.cdn.turner.com_ads_nba3_nba_homepage.min.js_ End","userTime._ADFUEL_ Registering Module_ Index Exchange Identity 1.1.1","userTime._ADFUEL_ Registering Module_ Prebid Module v4.0.39","userTime._ADFUEL_ Registering Module_ In View Refresh v4.0.5","userTime._ADFUEL_ Registering Module_ Malvertising Detection v4.0.6","userTime._ADFUEL_ Registering Module_ Sourcepoint Add-on_ Ad Blocking v4.0.2","userTimingMeasure._ADFUEL_ Registry Load _https___i.cdn.turner.com_ads_nba3_nba_homepage.min.js_","userTime.FB-PERF-TRACE-START-576600-initialRender","userTime.FB-PERF-TRACE-START-971270-initialRender","userTime.FB-PERF-TRACE-START-570493-initialRender","userTime.Zone_registerElement","userTime.Zone_EventTargetLegacy","userTimingMeasure.Zone_registerElement","userTimingMeasure.Zone_EventTargetLegacy","userTime.Sparkle.initialize.start","userTime.Sparkle_IAS.load.start","userTime.Sparkle_Moat.load.start","userTime.Sparkle_Trigr.loadResults.start","userTime.Sparkle_Trigr.loadResults.end","userTime.Sparkle_IAS.load.end","userTime.Sparkle_Moat.load.end","userTimingMeasure.Sparkle_IAS.load","userTimingMeasure.Sparkle_Moat.load","userTimingMeasure.Sparkle_Trigr.loadResults",
"214","0","87894","0","1637750541","70544","0","23","9145","3001","207","0","9145","8478","3000","http://11st.co.kr/","4556252","8510","0","16","50007","232","0","559","4751855","64502","61.0.1","37040","1194","Step_1","Linux 4.15.0-29-generic","http://11st.co.kr","https://www.11st.co.kr/main","1637750536.4377","Linux 4.15.0-29-generic","4078","2992","61.0.1","https://www.11st.co.kr","Firefox","11.0159409945","8478","www.11st.co.kr","4620","4400","5400","9500","9500","9500","4000","9500","51982","51909","3","1","96098","530660","0","0","0","0","0","232","37","3","0","33936","10","0","463629","19","0","41313","1","0","3207990","118","0","0","0","0","807780","5","0","0","0","0","183679","64","0","211124_0W_1S","8724","8724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","3794","0","1637750611","3794","0","0x7f3bad6c7800.1","1147","808","20","0","1147","1107","808","http://ocsp.pki.goog/gts1c3","149096","1107","0","4","1111","20","0","464","149096","10336","61.0.1","2400","815","Step_1","Linux 4.15.0-29-generic","http://google.co.id","https://www.google.co.id/?gws_rd=ssl","1637750606.3567","Linux 4.15.0-29-generic","318","802","61.0.1","https://www.google.co.id","Firefox","4.766633565","1107","www.google.co.id","901","900","900","900","900","1000","900","1000","3796","3733","1","1","230442","218295","0","0","0","0","0","20","5","0","0","46700","5","0","91745","2","0","229","1","0","7595","5","0","0","0","0","0","0","0","0","0","0","2827","6","0","211124_P7_1T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","webhp","aft","csi","VBeeYYCDAcipptQPn4iIsAU","wsrt.404,aft.472,prt.390","5","3","0","694","f2OC","404","472","390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14","0","3794","0","1637750626","3794","0","0x7fcab3da5000","1174","911","19","0","1174","1145","910","http://ocsp.pki.goog/gts1c3","149259","1145","0","4","1163","19","0","412","149259","10264","61.0.1","2219","918","Step_1","Linux 4.15.0-29-generic","http://google.co.id","https://www.google.co.id/?gws_rd=ssl","1637750621.8676","Linux 4.15.0-29-generic","318","908","61.0.1","https://www.google.co.id","Firefox","4.4231918709","1145","www.google.co.id","1000","1000","1000","1000","1000","1000","1000","1000","3787","3725","2","1","198747","195877","0","0","0","0","0","19","5","0","0","47334","5","0","91745","2","0","229","1","0","7595","5","0","0","0","0","0","0","0","0","0","0","2356","5","0","211124_P7_1T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","webhp","aft","csi","YxeeYffHHembptQP9b-e8Aw","wsrt.346,aft.602,prt.546","5","1","0","694","f2OC","346","602","546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","3794","0","1637750641","3794","0","0x7ff3df43a400","1290","1012","20","0","1290","1255","1011","http://ocsp.pki.goog/gts1c3","149120","1255","0","4","1265","20","0","451","149120","10568","61.0.1","2630","1018","Step_1","Linux 4.15.0-29-generic","http://google.co.id","https://www.google.co.id/?gws_rd=ssl","1637750636.3845","Linux 4.15.0-29-generic","318","1009","61.0.1","https://www.google.co.id","Firefox","5.2172188058","1255","www.google.co.id","1100","1100","1100","1100","1100","1100","1100","1100","3820","3752","3","1","183194","177735","0","0","0","0","0","20","5","0","0","46724","5","0","91745","2","0","229","1","0","7595","5","0","0","0","0","0","0","0","0","0","0","2827","6","0","211124_P7_1T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","webhp","aft","csi","cheeYez6BM2gptQPseq2uAs","wsrt.378,aft.675,prt.615","5","1","0","694","f2OC","378","675","615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","326","0","1637750656","0","12999","","0","23","0","0","101","0","22","","0","0","0","1","101","1","","0","0","11988","61.0.1","2089","31","Step_1","Linux 4.15.0-29-generic","http://myworkdayjobs.com","http://myworkdayjobs.com/","1637750651.3716","Linux 4.15.0-29-generic","56","22","61.0.1","http://myworkdayjobs.com","Firefox","3.3306772908","","myworkdayjobs.com","100","100","100","100","100","100","100","100","","","1","1","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211124_V3_1V","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","326","0","1637750672","0","12999","","0","26","0","0","67","0","26","","0","0","0","1","67","1","","0","0","11958","61.0.1","2139","28","Step_1","Linux 4.15.0-29-generic","http://myworkdayjobs.com","http://myworkdayjobs.com/","1637750667.4512","Linux 4.15.0-29-generic","56","25","61.0.1","http://myworkdayjobs.com","Firefox","3.4371988436","","myworkdayjobs.com","100","100","100","100","100","100","100","100","","","2","1","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211124_V3_1V","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"0","0","326","0","1637750687","0","12999","","0","24","0","0","28","0","23","","0","0","0","1","28","1","","0","0","11923","61.0.1","1650","0","Step_1","Linux 4.15.0-29-generic","http://myworkdayjobs.com","http://myworkdayjobs.com/","1637750682.9064","Linux 4.15.0-29-generic","56","23","61.0.1","http://myworkdayjobs.com","Firefox","2.6660203587","","myworkdayjobs.com","100","100","100","100","100","100","100","100","","","3","1","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211124_V3_1V","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","4384","0","1637750703","3992","0","0x7f2f49a44400","2114","1408","15","0","2114","1618","1403","http://ocsp.serverpass.telesec.de/ocspr","440560","1619","0","1","2216","18","0","175","441779","12256","61.0.1","3879","1414","Step_1","Linux 4.15.0-29-generic","http://web.de","https://web.de/consent-management/","1637750698.4164","Linux 4.15.0-29-generic","29","1385","61.0.1","https://web.de","Firefox","6.7808458581","1618","web.de","2000","2000","2000","2000","2000","2000","2000","2000","4534","4454","1","1","216452","227209","0","0","0","0","0","18","2","0","0","96276","4","0","253927","7","0","0","0","0","89878","3","0","0","0","0","0","0","0","0","0","0","1698","2","0","211124_8B_1W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","4384","0","1637750719","3992","0","0x7f8f617df800","1914","1325","16","0","1914","1517","1319","http://ocsp.serverpass.telesec.de/ocspr","442029","1517","0","2","1982","18","0","122","442029","11511","61.0.1","3079","1339","Step_1","Linux 4.15.0-29-generic","http://web.de","https://web.de/consent-management/","1637750714.5152","Linux 4.15.0-29-generic","29","1306","61.0.1","https://web.de","Firefox","5.779696003","1517","web.de","1800","1800","1800","1800","1800","1800","1800","1800","4020","3926","2","1","237650","246667","0","0","0","0","0","18","2","0","0","96281","4","0","253927","7","0","0","0","0","89878","3","0","0","0","0","0","0","0","0","0","0","1698","2","0","211124_8B_1W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17","0","4052","0","1637750735","3660","0","0x7f3c863d0800","1883","1342","18","0","1883","1514","1338","http://ocsp.serverpass.telesec.de/ocspr","444463","1514","0","2","1959","19","0","127","444463","11719","61.0.1","2850","1349","Step_1","Linux 4.15.0-29-generic","http://web.de","https://web.de/consent-management/","1637750730.3928","Linux 4.15.0-29-generic","29","1325","61.0.1","https://web.de","Firefox","5.3141898191","1514","web.de","1700","1700","1700","1700","1700","1700","1700","1700","4046","3957","3","1","242610","253111","0","0","0","0","0","19","4","0","0","96277","4","0","253927","7","0","0","0","0","92316","5","0","0","0","0","0","0","0","0","0","0","1698","2","0","211124_8B_1W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"118","0","49557","0","1637750751","46594","0","0x7fdbc27dd400","8827","5741","123","0","8827","8764","5737","http://ocsp.entrust.net/","17516756","8774","0","17","10030","136","0","651","17576036","33524","61.0.1","13309","4317","Step_1","Linux 4.15.0-29-generic","http://dbs.com.sg","https://www.dbs.com.sg/index/default.page","1637750746.8705","Linux 4.15.0-29-generic","690","5727","61.0.1","https://www.dbs.com.sg","Firefox","12.9449523439","8764","www.dbs.com.sg","7222","7400","7400","7400","7400","7600","5900","7600","13086","12924","1","1","1873977","2142460","0","0","0","0","0","136","26","0","0","17793","14","0","730833","30","0","134920","8","0","15958807","46","0","0","0","0","715345","6","0","0","0","0","11942","22","0","211124_TM_1X","7603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"129","0","41129","0","1637750789","32785","0","0x7f2dd4274400","8306","4847","101","0","8306","8269","4844","http://ocsp.entrust.net/","16703293","8276","0","18","13042","149","0","599","16971781","34825","61.0.1","15530","2149","Step_1","Linux 4.15.0-29-generic","http://dbs.com.sg","https://www.dbs.com.sg/index/default.page","1637750784.4781","Linux 4.15.0-29-generic","994","4833","61.0.1","https://www.dbs.com.sg","Firefox","14.1400345989","8269","www.dbs.com.sg","7804","7800","7800","7800","7800","8200","7800","8200","14226","14124","2","1","1363962","2167288","0","0","0","0","0","149","25","0","0","18559","15","0","766740","33","0","136024","10","0","15305333","47","0","0","0","0","731038","7","0","0","0","0","14082","26","0","211124_TM_1X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"129","0","43521","0","1637750828","42188","0","0x7f8045d0a400","12670","4612","144","0","12670","12583","4607","http://ocsp.entrust.net/","16971174","12591","0","18","12834","148","0","610","16971679","36005","61.0.1","15450","1550","Step_1","Linux 4.15.0-29-generic","http://dbs.com.sg","https://www.dbs.com.sg/index/default.page","1637750823.7305","Linux 4.15.0-29-generic","994","4593","61.0.1","https://www.dbs.com.sg","Firefox","13.1444614599","12583","www.dbs.com.sg","6060","6200","6200","6200","6200","6600","5000","6600","15545","15443","3","1","1388389","1407228","0","0","0","0","0","148","25","0","0","18559","15","0","766763","33","0","136183","10","0","15305333","47","0","0","0","0","731038","7","0","0","0","0","13798","26","0","211124_TM_1X","8187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19","0","13047","0","1637750893","13047","0","0x7fecea3db400","5239","1254","49","0","5239","5159","1248","http://ocsp.digicert.com/","197989","5159","0","30","5118","49","0","460","197989","15425","61.0.1","4739","1230","Step_1","Linux 4.15.0-29-generic","http://techcrunch.com","https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_35732572-597b-4a0f-b740-2fdc220e54e1","1637750888.5056","Linux 4.15.0-29-generic","60","1247","61.0.1","https://consent.yahoo.com","Firefox","6.3924477411","5159","consent.yahoo.com","1215","1200","1300","1300","1300","1300","1200","1300","7871","7798","1","1","42505","41428","0","0","0","0","0","49","3","1","0","8606","4","0","15325","2","0","23491","1","0","133373","11","0","0","0","0","0","0","0","0","0","0","5144","4","0","211124_DT_1Y","1452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19","0","13047","0","1637750913","13047","0","0x7f265067cc00","3044","1213","49","0","3044","3008","1208","http://ocsp.digicert.com/","197990","3008","0","30","2986","49","0","437","197990","12352","61.0.1","4210","1182","Step_1","Linux 4.15.0-29-generic","http://techcrunch.com","https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_a05fcff7-542c-4a71-9a5e-5bbce721d084","1637750907.9539","Linux 4.15.0-29-generic","60","1206","61.0.1","https://consent.yahoo.com","Firefox","7.0923180593","3008","consent.yahoo.com","1300","1300","1300","1300","1300","1300","1300","1300","5327","5260","2","1","77673","75945","0","0","0","0","0","49","3","1","0","8607","4","0","15325","2","0","23491","1","0","133373","11","0","0","0","0","0","0","0","0","0","0","5144","4","0","211124_DT_1Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19","0","12693","0","1637750929","12693","0","0x7f556a707000.1","4580","1226","48","0","4580","4536","1212","http://ocsp.digicert.com/","197847","4537","0","29","4522","48","0","426","197847","14831","61.0.1","4340","1233","Step_1","Linux 4.15.0-29-generic","http://techcrunch.com","https://consent.yahoo.com/v2/collectConsent?sessionId=3_cc-session_d254b794-4aee-4ce4-9ff6-909f44a9d7ac","1637750924.469","Linux 4.15.0-29-generic","60","1210","61.0.1","https://consent.yahoo.com","Firefox","6.1368778281","4536","consent.yahoo.com","1315","1300","1400","1400","1400","1400","1300","1400","7298","7227","3","1","48302","47628","0","0","0","0","0","48","3","1","0","8604","4","0","15325","2","0","23491","1","0","133373","11","0","0","0","0","0","0","0","0","0","0","5144","4","0","211124_DT_1Y","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
