"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","final_base_page","objectSizeUncompressed","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"172.217.23.206","21","409","527","1000022831.15","","","public, max-age=31536000","100","211011_WQ_1P","-1","MEDIUM","","","-1","503","100","-1","-1","31428453","501","","HTTP/2","100","3","https://www.youtube.com/s/desktop/be17f2ce/jsbin/spf.vflset/spf.js","-1","13281","13281","","text/javascript","High","","Mon, 10 Oct 2022 08:28:17 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","13375","1000022831.15","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/be17f2ce/jsbin/spf.vflset/spf.js","-1","","GET","-1","-1","","200","-1","br","Google","1028","501","1004","1004","1028","24","501","1028","527","10","11","1","0","19","","","","","38653","","4","1","","","",
"172.217.23.206","22","417","538","1000022831.16","","","public, max-age=31536000","100","211011_WQ_1P","-1","MEDIUM","","","-1","527","100","-1","-1","31276046","501","","HTTP/2","100","3","https://www.youtube.com/s/desktop/be17f2ce/jsbin/network.vflset/network.js","-1","5268","5268","","text/javascript","High","","Sat, 08 Oct 2022 14:08:10 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","5332","1000022831.16","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/be17f2ce/jsbin/network.vflset/network.js","-1","","GET","-1","-1","","200","-1","br","Google","1039","501","1028","1028","1039","11","501","1039","538","11","12","1","0","21","","","","","13999","","2","0","","","",
"172.217.23.206","22","447","429","1000022831.18","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","428","100","-1","-1","31428427","504","","HTTP/2","100","3","https://www.youtube.com/s/desktop/be17f2ce/cssbin/www-main-desktop-home-page-skeleton.css","-1","698","698","","text/css","VeryHigh","","Mon, 10 Oct 2022 08:27:51 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","888","1000022831.18","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/be17f2ce/cssbin/www-main-desktop-home-page-skeleton.css","-1","","GET","-1","-1","","200","-1","br","Google","933","504","932","932","933","1","504","933","429","12","13","1","0","23","","","","","2848","","","","","","",
"172.217.23.206","22","423","429","1000022831.19","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","429","100","-1","-1","31276046","504","","HTTP/2","100","3","https://www.youtube.com/s/desktop/be17f2ce/cssbin/www-onepick.css","-1","239","239","","text/css","VeryHigh","","Sat, 08 Oct 2022 14:08:10 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","303","1000022831.19","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/be17f2ce/cssbin/www-onepick.css","-1","","GET","-1","-1","","200","-1","br","Google","933","504","933","933","933","0","504","933","429","13","14","1","0","25","","","","","841","","","","","","",
"172.217.23.214","16","329","198","1000022831.4","","","","-1","211011_WQ_1P","564","MEDIUM","","","-1","198","-1","564","-1","","846","443","HTTP/2","-1","3","https://i.ytimg.com/generate_204","846","0","","ssl/i.ytimg.com:443","","High","","","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","i.ytimg.com","199","1000022831.4","","-1","1","472","","-1","https://www.youtube.com/","129","196","/generate_204","693","43798","GET","92","693","","204","153","","","1044","846","1044","1044","1044","0","472","1044","572","14","15","1","0","1","220","True","0","","","","","","","","",
"142.250.184.234","22","427","155","1000022831.17","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_WQ_1P","605","HIGHEST","","","-1","153","50","605","-1","86400","897","443","HTTP/2","100","3","https://fonts.googleapis.com/css2?family=Roboto:wght@300;400;500;700&family=YouTube+Sans:wght@300..900&display=swap","897","1847","1847","ssl/fonts.googleapis.com:443","text/css","VeryHigh","","Mon, 11 Oct 2021 14:20:45 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.googleapis.com","1847","1000022831.17","0","100","1","501","","-1","https://www.youtube.com/","130","197","/css2?family=Roboto:wght@300;400;500;700&family=YouTube+Sans:wght@300..900&display=swap","735","48096","GET","104","735","","200","162","gzip","","1052","897","1050","1050","1052","2","501","1052","551","15","16","1","0","1","256","True","0","","22695","","","","","","",
"172.217.23.237","22","645","191","7BBD2E518B89E7D9A4A9F1625F6F4153","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_WQ_1P","-1","HIGHEST","","","-1","191","-1","-1","-1","","1063","","HTTP/2","100","3","https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en","-1","0","0","","text/html","VeryHigh","","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","parser","727A9AD43C28D67A95105D3D25455813","accounts.google.com","0","7BBD2E518B89E7D9A4A9F1625F6F4153","0","100","1","-1","","-1","https://www.youtube.com/","-1","77","/ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&hl=en","-1","","GET","-1","-1","","200","-1","gzip","Google","1254","1063","1254","1254","1254","0","1063","1254","191","16","17","1","0","3","256","True","0","","","","","","","","",
"172.217.23.206","29","448","895","1000022831.95","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","890","100","-1","-1","31276046","1307","","HTTP/2","100","3","https://www.youtube.com/s/desktop/be17f2ce/cssbin/www-main-desktop-watch-page-skeleton.css","-1","929","929","","text/css","VeryHigh","","Sat, 08 Oct 2022 14:08:11 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","1016","1000022831.95","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/be17f2ce/cssbin/www-main-desktop-watch-page-skeleton.css","-1","","GET","-1","-1","","200","-1","br","Google","2202","1307","2197","2197","2202","5","1307","2202","895","17","18","1","0","27","","","","","4910","","","","","","",
"172.217.23.195","22","486","272","1000022831.42","","","public, max-age=31536000","100","211011_WQ_1P","1065","HIGHEST","","","-1","114","100","1051","-1","30974482","1322","443","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOmCnqEu92Fr1Mu4mxK.woff2","1322","15688","","pm/ssl/fonts.gstatic.com:443","font/woff2","VeryHigh","","Wed, 05 Oct 2022 02:22:07 GMT","-1","-1","parser","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","16344","1000022831.42","","100","1","1065","","-1","https://www.youtube.com/","130","214","/s/roboto/v29/KFOmCnqEu92Fr1Mu4mxK.woff2","1181","50280","GET","0","1181","","200","141","","Google","1594","1322","1436","1436","1594","158","1051","1594","543","18","19","1","0","1","256","True","0","","15688","","","","","","",
"172.217.23.195","20017","490","79","1000022831.49","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","34","100","-1","-1","31117649","5484","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","-1","15920","","","font/woff2","VeryHigh","93","Thu, 06 Oct 2022 18:08:18 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","16038","1000022831.49","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","-1","","GET","-1","-1","","200","-1","","Google","5563","5484","5518","5518","5563","45","5484","5563","79","19","20","1","0","3","256","True","0","","15920","","","","f.refreshGridLayout","","",
"172.217.23.195","19881","493","56","1000022831.48","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","36","100","-1","-1","30973194","5571","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","-1","11768","","","font/woff2","VeryHigh","98","Wed, 05 Oct 2022 02:00:43 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","11886","1000022831.48","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/roboto/v29/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","-1","","GET","-1","-1","","200","-1","","Google","5627","5571","5607","5607","5627","20","5571","5627","56","20","21","1","0","5","256","True","0","","11768","","","","f.updateChipBarWidthAndTop","","",
"172.217.23.206","3416","624","81","1000022831.96","","","","100","211011_WQ_1P","-1","MEDIUM","","","-1","76","0","-1","-1","0","5638","","HTTP/2","100","3","https://www.youtube.com/youtubei/v1/guide?key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","3049","3049","","application/json","High","177","","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","3182","1000022831.96","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","115","/youtubei/v1/guide?key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","","POST","-1","-1","","200","-1","br","Google","5719","5638","5714","5714","5719","5","5638","5719","81","21","22","1","0","29","","","","","25831","","","","ns.fetch","","",
"172.217.23.206","3416","529","74","1000022831.98","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_WQ_1P","-1","MEDIUM","","","-1","74","-1","-1","-1","","5646","","HTTP/2","100","3","https://www.youtube.com/getDatasyncIdsEndpoint","-1","286","286","","application/json","High","177","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","286","1000022831.98","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","115","/getDatasyncIdsEndpoint","-1","","GET","-1","-1","","200","-1","br","Google","5720","5646","5720","5720","5720","0","5646","5720","74","22","23","1","0","31","","","","","38","","","","ns.fetch","","",
"","","0","69","99999.99999.1","","","private, max-age=31536000","-1","211011_WQ_1P","387","LOWEST","","","-1","68","-1","5700","-1","","5811","","HTTP/2","-1","3","https://www.youtube.com/opensearch?locale=en_US","5811","266","","pm/ssl/www.youtube.com:443","application/opensearchdescription+xml","","","Mon, 11 Oct 2021 14:20:50 GMT","-1","-1","","9AC74C5D13DF569983C7EDC98DFA58B9","www.youtube.com","266","99999.99999.1","","-1","1","336","","-1","","32","258","/opensearch?locale=en_US","5732","","","51","5732","","200","79","br","","5880","5811","5879","5879","5880","1","336","5880","231","23","24","1","0","1","147","True","0","","","","","","","","",
"172.217.23.195","19869","550","81","1000022831.66","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","66","100","-1","-1","30973059","6114","","HTTP/2","-1","3","https://fonts.gstatic.com/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dAB1awBpSD.woff2","-1","10804","","","font/woff2","VeryHigh","134","Wed, 05 Oct 2022 01:58:29 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","10922","1000022831.66","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dAB1awBpSD.woff2","-1","","GET","-1","-1","","200","-1","","Google","6195","6114","6180","6180","6195","15","6114","6195","81","24","25","1","0","7","256","True","0","","10804","","","","t3.setContainerWidthDiff","","",
"172.217.23.195","19869","489","57","1000022831.41","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","37","100","-1","-1","31428448","6119","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","-1","11860","","","font/woff2","VeryHigh","134","Mon, 10 Oct 2022 08:28:18 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","11978","1000022831.41","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/roboto/v29/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","-1","","GET","-1","-1","","200","-1","","Google","6176","6119","6156","6156","6176","20","6119","6176","57","25","26","1","0","9","256","True","7","","11860","","","","t3.setContainerWidthDiff","","",
"172.217.23.195","19869","490","101","1000022831.56","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","64","100","-1","-1","30974132","6131","","HTTP/2","-1","3","https://fonts.gstatic.com/s/roboto/v29/KFOlCnqEu92Fr1MmWUlfBBc4.woff2","-1","15828","","","font/woff2","VeryHigh","134","Wed, 05 Oct 2022 02:16:22 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","15946","1000022831.56","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/roboto/v29/KFOlCnqEu92Fr1MmWUlfBBc4.woff2","-1","","GET","-1","-1","","200","-1","","Google","6232","6131","6195","6195","6232","37","6131","6232","101","26","27","1","0","11","256","True","9","","15828","","","","t3.setContainerWidthDiff","","",
"172.217.23.214","","468","130","1000022831.99","0","","public, max-age=7200","100","211011_WQ_1P","-1","LOWEST","29806","","-1","63","50","-1","100","7149","6147","","HTTP/2","-1","3","https://i.ytimg.com/vi/J0cNtNPhydo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAh1OlzMMGf0DRMm1cEOJhSPBSDVg","-1","29806","","","image/webp","Low","","Mon, 11 Oct 2021 16:19:59 GMT","-1","-1","other","9AC74C5D13DF569983C7EDC98DFA58B9","i.ytimg.com","30190","1000022831.99","","100","1","-1","","-1","","-1","196","/vi/J0cNtNPhydo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAh1OlzMMGf0DRMm1cEOJhSPBSDVg","-1","","GET","-1","-1","","200","-1","","Google","6277","6147","6210","6210","6277","67","6147","6277","130","27","28","1","0","3","147","True","0","","29806","","","","","","",
"172.217.23.214","","481","532","1000022831.101","0","","public, max-age=300","100","211011_WQ_1P","-1","MEDIUM","77196","","-1","306","0","-1","100","300","6147","","HTTP/2","-1","3","https://i.ytimg.com/vi/36YnV9STBqc/hq720_live.jpg?sqp=CJCQkYsG-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsOfQFYKAC_wU0Wdks8wFOkKAQKg","-1","77196","","","image/webp","Low","","Mon, 11 Oct 2021 14:25:50 GMT","-1","-1","other","9AC74C5D13DF569983C7EDC98DFA58B9","i.ytimg.com","77353","1000022831.101","","100","1","-1","","-1","","-1","196","/vi/36YnV9STBqc/hq720_live.jpg?sqp=CJCQkYsG-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsOfQFYKAC_wU0Wdks8wFOkKAQKg","-1","","GET","-1","-1","","200","-1","","Google","6679","6147","6453","6453","6679","226","6147","6679","532","28","29","1","0","5","147","True","3","","77196","","","","","","",
"172.217.23.214","","468","306","1000022831.103","0","","public, max-age=7200","100","211011_WQ_1P","-1","MEDIUM","56524","","-1","130","50","-1","100","7199","6147","","HTTP/2","-1","3","https://i.ytimg.com/vi/mqtbaGcR7-g/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEjqTHS8BNv8ttTCtmjFYd1UD51g","-1","56524","","","image/webp","Low","","Mon, 11 Oct 2021 16:20:49 GMT","-1","-1","other","9AC74C5D13DF569983C7EDC98DFA58B9","i.ytimg.com","56652","1000022831.103","","100","1","-1","","-1","","-1","196","/vi/mqtbaGcR7-g/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEjqTHS8BNv8ttTCtmjFYd1UD51g","-1","","GET","-1","-1","","200","-1","","Google","6453","6147","6277","6277","6453","176","6147","6453","306","29","30","1","0","7","147","True","5","","56524","","","","","","",
"172.217.23.195","10181","550","136","1000022831.71","","","public, max-age=31536000","100","211011_WQ_1P","-1","HIGHEST","","","-1","103","100","-1","-1","31440062","6307","","HTTP/2","-1","3","https://fonts.gstatic.com/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dANVawBpSD.woff2","-1","10788","","","font/woff2","VeryHigh","41","Mon, 10 Oct 2022 11:41:52 GMT","-1","-1","script","9AC74C5D13DF569983C7EDC98DFA58B9","fonts.gstatic.com","10905","1000022831.71","","100","1","-1","","-1","https://www.youtube.com/s/desktop/be17f2ce/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","214","/s/youtubesans/v8/Qw3hZQNGEDjaO2m6tqIqX5E-AVS5_rSejo46_PCTRspJ0OosolrBEJL3HMXfxQASluL2m_dANVawBpSD.woff2","-1","","GET","-1","-1","","200","-1","","Google","6443","6307","6410","6410","6443","33","6307","6443","136","30","31","1","0","13","256","True","0","","10788","","","","refit","","",
"172.217.23.227","","392","382","1000022831.105","","","public, max-age=31536000","100","211011_WQ_1P","6221","MEDIUM","","","-1","148","100","6227","-1","30973918","6333","443","HTTP/2","100","3","https://www.gstatic.com/ac/cb/scene_cookie_wall_youtube.svg","6332","58975","58975","ssl/www.gstatic.com:443","image/svg+xml","Low","","Wed, 05 Oct 2022 02:12:48 GMT","-1","-1","other","9AC74C5D13DF569983C7EDC98DFA58B9","www.gstatic.com","59578","1000022831.105","0","100","1","6221","","-1","","39","321","/ac/cb/scene_cookie_wall_youtube.svg","6266","52976","GET","0","6266","","200","66","br","Google","6715","6333","6481","6481","6715","234","6227","6715","487","31","32","1","0","1","220","True","0","","265008","","","","","","",
