"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","score_progressive_jpeg","jpeg_scan_count","initiator_function",
"47.246.49.251","660","390","158","1000018526.8","0","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","19807","","-1","157","100","-1","100","7175508","2586","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1.cMTIpXXXXbLXVXXXXXXXXXX.png","-1","19807","","","image/png","Low","","Sun, 02 Jan 2022 16:02:05 GMT","-1","-1","parser","721E71EF60F9EF4CEE05301E1D3EB810","img.alicdn.com","20089","1000018526.8","","100","1","-1","","-1","https://www.alipay.com/","-1","212","/tps/TB1.cMTIpXXXXbLXVXXXXXXXXXX.png","-1","","GET","-1","-1","","200","-1","","","2744","2586","2743","2743","2744","1","2586","2744","158","10","11","1","0","3","","","19807","","","","","","","","",
"47.246.49.251","660","390","436","1000018526.9","0","","max-age=31536000","0","211011_RF_2F","-1","LOWEST","130280","","-1","235","100","-1","100","7648917","2586","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1sXGYIFXXXXc5XpXXXXXXXXXX.jpg","-1","130280","","","image/jpeg","Low","","Sat, 08 Jan 2022 03:32:13 GMT","-1","-1","parser","721E71EF60F9EF4CEE05301E1D3EB810","img.alicdn.com","130697","1000018526.9","","100","1","-1","","-1","https://www.alipay.com/","-1","212","/tps/TB1sXGYIFXXXXc5XpXXXXXXXXXX.jpg","-1","","GET","-1","-1","","200","-1","","","3022","2586","2821","2821","3022","201","2586","3022","436","11","12","1","0","11","","","130280","","","","","","100","10","",
"79.133.177.245","660","391","550","1000018526.14","0","","max-age=2592000","0","211011_RF_2F","-1","MEDIUM","1208","","-1","549","100","-1","100","1611685","3328","","HTTP/2","-1","3","https://zos.alipayobjects.com/rmsportal/neqhNGwxBXBmhVY.png","-1","1208","","","image/png","Low","","","-1","-1","parser","721E71EF60F9EF4CEE05301E1D3EB810","zos.alipayobjects.com","1707","1000018526.14","","100","1","-1","","-1","https://www.alipay.com/","-1","209","/rmsportal/neqhNGwxBXBmhVY.png","-1","","GET","-1","-1","","200","-1","","","3878","3328","3877","3877","3878","1","3328","3878","550","12","13","1","0","5","","","1208","","","","","","","","",
"163.181.0.236","27","434","495","1000018526.6","","","max-age=0, s-maxage=120, must-revalidate","-1","211011_RF_2F","2708","LOWEST","","","-1","495","-1","2708","-1","","3981","443","HTTP/2","-1","3","https://ur.alipay.com/tracert_a1911.js","3981","1603","","ssl/ur.alipay.com:443","text/html","Low","40","","-1","-1","script","721E71EF60F9EF4CEE05301E1D3EB810","ur.alipay.com","0","1000018526.6","","-1","1","1962","","-1","https://www.alipay.com/","101","221","/tracert_a1911.js","2809","53992","GET","746","2809","","302","1172","","","4476","3981","4476","4476","4476","0","1962","4476","2514","13","14","1","0","1","147","True","","","0","","","","","","",
"79.133.177.245","0","1082","123","1000018526.6-1","","","max-age=2592000","0","211011_RF_2F","-1","Low","","","-1","79","100","-1","-1","1006063","4478","","HTTP/2","100","3","https://gw.alipayobjects.com/os/??lib/alipay/tracert-util/4.2.1-beta3/dist/index.js,lib/alipay/tracert-core/4.2.1-beta3/dist/index.js,lib/alipay/tracert-monitor/0.1.37/dist/index.js,lib/alipay/tracert-plugin-performance/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-click-and-expo/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-client-session/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-fullfill-ref/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-time-on-page/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-layout/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-auto-log-pv/4.2.1-beta3/dist/index.js,lib/alipay/tracert-web/4.2.1-beta3/dist/index.js,datavprod/b97a1afd-72c3-41f5-aae5-c5df57af32bf/tracert-be7cf519299e02940200bf9cbc87afd8-1629784667290.js","-1","46304","46304","","application/x-javascript","Low","","","-1","-1","parser","721E71EF60F9EF4CEE05301E1D3EB810","gw.alipayobjects.com","46768","1000018526.6","0","100","1","-1","","-1","https://www.alipay.com/","-1","209","/os/??lib/alipay/tracert-util/4.2.1-beta3/dist/index.js,lib/alipay/tracert-core/4.2.1-beta3/dist/index.js,lib/alipay/tracert-monitor/0.1.37/dist/index.js,lib/alipay/tracert-plugin-performance/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-click-and-expo/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-client-session/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-fullfill-ref/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-time-on-page/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-layout/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-auto-log-pv/4.2.1-beta3/dist/index.js,lib/alipay/tracert-web/4.2.1-beta3/dist/index.js,datavprod/b97a1afd-72c3-41f5-aae5-c5df57af32bf/tracert-be7cf519299e02940200bf9cbc87afd8-1629784667290.js","-1","","GET","-1","-1","","200","-1","gzip","","4601","4478","4557","4557","4601","44","4478","4601","123","14","15","1","0","7","147","True","145439","","0","","44","2","","","",
"163.181.0.236","0","600","87","D34948022FB75D1BEE1A482A0463F882","","","max-age=0, s-maxage=120, must-revalidate","-1","211011_RF_2F","-1","HIGHEST","","","-1","86","-1","-1","-1","","4911","","HTTP/2","-1","3","https://tracert.alipay.com/cross.html","-1","331","","","text/html","VeryHigh","24712","","-1","-1","script","452EB38729EBDCBB2E5D0AF60F34D3C5","tracert.alipay.com","854","D34948022FB75D1BEE1A482A0463F882","","100","1","-1","","-1","https://gw.alipayobjects.com/os/??lib/alipay/tracert-util/4.2.1-beta3/dist/index.js,lib/alipay/tracert-core/4.2.1-beta3/dist/index.js,lib/alipay/tracert-monitor/0.1.37/dist/index.js,lib/alipay/tracert-plugin-performance/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-click-and-expo/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-client-session/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-fullfill-ref/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-time-on-page/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-layout/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-auto-log-pv/4.2.1-beta3/dist/index.js,lib/alipay/tracert-web/4.2.1-beta3/dist/index.js,datavprod/b97a1afd-72c3-41f5-aae5-c5df57af32bf/tracert-be7cf519299e02940200bf9cbc87afd8-1629784667290.js","-1","221","/cross.html","-1","","GET","-1","-1","","200","-1","","","4998","4911","4997","4997","4998","1","4911","4998","87","15","16","1","0","3","","","331","","","","0","","","","value",
"163.181.0.236","10","501","89","1000018526.21","","","max-age=0, s-maxage=120, must-revalidate","-1","211011_RF_2F","-1","MEDIUM","","","-1","89","-1","-1","-1","","5004","","HTTP/2","-1","3","https://tracert.alipay.com/iframe.js","-1","169","","","text/html","High","","","-1","-1","parser","452EB38729EBDCBB2E5D0AF60F34D3C5","tracert.alipay.com","0","1000018526.21","","-1","1","-1","","-1","https://tracert.alipay.com/cross.html","-1","221","/iframe.js","-1","","GET","-1","-1","","302","-1","","","5093","5004","5093","5093","5093","0","5004","5093","89","16","17","1","0","","","","","","","","","","","","",
"79.133.177.245","10","379","45","1000018526.21-1","","","max-age=2592000","0","211011_RF_2F","-1","High","","","-1","43","100","-1","-1","2478436","5094","","HTTP/2","100","3","https://gw.alipayobjects.com/os/s/prod/tracert-render/iframe-b20d1.js","-1","1613","1613","","application/x-javascript","High","","","-1","-1","parser","452EB38729EBDCBB2E5D0AF60F34D3C5","gw.alipayobjects.com","2069","1000018526.21","0","100","1","-1","","-1","https://tracert.alipay.com/cross.html","-1","209","/os/s/prod/tracert-render/iframe-b20d1.js","-1","","GET","-1","-1","","200","-1","gzip","","5139","5094","5137","5137","5139","2","5094","5139","45","17","18","1","0","9","220","True","3652","","0","","1","4","","","",
"47.246.49.251","","396","64","1000018526.23","","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","","","-1","63","100","-1","-1","6253962","5147","","HTTP/2","17","3","https://img.alicdn.com/tfs/TB1qEwuzrj1gK0jSZFOXXc7GpXa-32-32.ico","-1","4286","4286","","image/x-icon","High","","Thu, 23 Dec 2021 00:03:02 GMT","-1","-1","other","721E71EF60F9EF4CEE05301E1D3EB810","img.alicdn.com","4583","1000018526.23","3552","100","1","-1","","-1","","-1","212","/tfs/TB1qEwuzrj1gK0jSZFOXXc7GpXa-32-32.ico","-1","","GET","-1","-1","","200","-1","","","5211","5147","5210","5210","5211","1","5147","5211","64","18","19","1","0","17","220","True","4286","","0","","","","","","",
"110.75.130.98","0","497","302","1000018526.19","","","","0","211011_RF_2F","5094","MEDIUM","","","-1","302","0","5094","-1","0","5682","443","HTTP/2","-1","3","https://collect.alipay.com/dwcookie?biztype=H5behavior&eventid=10012&productid=linux&spmAPos=a1911","5681","26","","pm/ssl/collect.alipay.com:443","text/plain","High","15602","","-1","-1","script","721E71EF60F9EF4CEE05301E1D3EB810","collect.alipay.com","181","1000018526.19","","100","1","4654","","-1","https://gw.alipayobjects.com/os/??lib/alipay/tracert-util/4.2.1-beta3/dist/index.js,lib/alipay/tracert-core/4.2.1-beta3/dist/index.js,lib/alipay/tracert-monitor/0.1.37/dist/index.js,lib/alipay/tracert-plugin-performance/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-click-and-expo/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-client-session/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-fullfill-ref/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-time-on-page/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-layout/4.2.1-beta3/dist/index.js,lib/alipay/tracert-plugin-auto-log-pv/4.2.1-beta3/dist/index.js,lib/alipay/tracert-web/4.2.1-beta3/dist/index.js,datavprod/b97a1afd-72c3-41f5-aae5-c5df57af32bf/tracert-be7cf519299e02940200bf9cbc87afd8-1629784667290.js","288","253","/dwcookie?biztype=H5behavior&eventid=10012&productid=linux&spmAPos=a1911","5382","47118","POST","440","5382","","200","299","","","5984","5682","5984","5984","5984","0","4654","5984","1329","19","20","1","0","1","220","True","26","","0","","","","","","kt",
"110.75.129.5","","383","297","350D1F42588C5498C825428151882B61","","","","-1","211011_RF_2F","3","HIGHEST","","","-1","297","-1","3","-1","","290","80","http/1.1","-1","3","http://alipay.com/","-1","75","","alipay.com:80","text/html","VeryHigh","","","-1","-1","script","1CE60887F516CF056F7022A3B107F6CA","alipay.com","75","350D1F42588C5498C825428151882B61","","-1","0","2","","-1","","287","108","/","-1","35938","GET","1","290","","301","-1","","","587","290","587","587","587","0","2","587","585","0","1","2","0","","","","","","","","","","","","",
"203.209.247.64","","461","349","350D1F42588C5498C825428151882B61-1","","","","-1","211011_RF_2F","589","VeryHigh","","","-1","343","-1","589","-1","","1586","443","HTTP/2","100","3","https://www.alipay.com/","1585","6471","6471","ssl/www.alipay.com:443","text/html","VeryHigh","","","-1","-1","script","1CE60887F516CF056F7022A3B107F6CA","www.alipay.com","6471","350D1F42588C5498C825428151882B61","0","100","1","588","","-1","","329","118","/","918","33298","GET","1","918","","200","667","gzip","","1935","1586","1929","1929","1935","6","588","1935","1346","1","2","2","0","1","256","True","24339","1","0","1","4","5","","","",
"79.133.177.246","660","359","298","1000019297.6","","","max-age=15552000","0","211011_RF_2F","1942","MEDIUM","","","-1","120","100","1942","-1","6228591","2034","443","HTTP/2","35","3","https://t.alipayobjects.com/images/rmsweb/T19ctgXcRlXXXXXXXX.js","2034","93100","93100","ssl/t.alipayobjects.com:443","application/x-javascript","Medium","","Wed, 22 Dec 2021 17:00:25 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","t.alipayobjects.com","93702","1000019297.6","60279","100","1","1942","","-1","https://www.alipay.com/","40","149","/images/rmsweb/T19ctgXcRlXXXXXXXX.js","1982","57438","GET","0","1982","","200","52","","","2332","2034","2154","2154","2332","178","1942","2332","390","2","3","2","0","1","220","True","93100","","0","","19","7","","","",
"79.133.177.245","660","391","290","1000019297.14","0","","max-age=2592000","0","211011_RF_2F","1952","MEDIUM","1208","","-1","290","100","1953","100","1611669","2044","443","HTTP/2","-1","3","https://zos.alipayobjects.com/rmsportal/neqhNGwxBXBmhVY.png","2044","1208","","ssl/zos.alipayobjects.com:443","image/png","Low","","","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","zos.alipayobjects.com","1722","1000019297.14","","100","1","1952","","-1","https://www.alipay.com/","39","209","/rmsportal/neqhNGwxBXBmhVY.png","1992","44714","GET","0","1992","","200","52","","","2334","2044","2334","2334","2334","0","1953","2334","381","3","4","2","0","3","","","1208","","","","","","","","",
"79.133.177.245","660","422","350","1000019297.17","0","","max-age=315360000","0","211011_RF_2F","1953","MEDIUM","5998","","-1","332","100","1953","100","266500183","2051","443","HTTP/2","-1","3","https://gw.alipayobjects.com/mdn/member_frontWeb/afts/img/A*h7o9Q4g2KiUAAAAAAAAAAABkARQnAQ","2051","5998","","ssl/gw.alipayobjects.com:443","image/png","Low","","Thu, 31 Dec 2026 00:00:00 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","gw.alipayobjects.com","6568","1000019297.17","","100","1","1952","","-1","https://www.alipay.com/","39","210","/mdn/member_frontWeb/afts/img/A*h7o9Q4g2KiUAAAAAAAAAAABkARQnAQ","1993","44716","GET","1","1992","","200","58","","","2401","2051","2383","2383","2401","18","1952","2401","448","4","5","2","0","5","","","5998","","","","","","","","",
"47.246.49.251","660","390","64","1000019297.13","0","","max-age=31536000","0","211011_RF_2F","1943","MEDIUM","948","","-1","63","100","1943","100","7516852","2065","443","HTTP/2","-1","3","https://img.alicdn.com/tps/TB12JNkIFXXXXXBXXXXXXXXXXXX.png","2064","948","","ssl/img.alicdn.com:443","image/png","Low","","Thu, 06 Jan 2022 14:51:27 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","1336","1000019297.13","","100","1","1942","","-1","https://www.alipay.com/","54","158","/tps/TB12JNkIFXXXXXBXXXXXXXXXXXX.png","1997","55110","GET","1","1997","","200","67","","","2129","2065","2128","2128","2129","1","1942","2129","186","5","6","2","0","1","220","True","948","","0","","","","","","",
"47.246.49.251","660","390","276","1000019297.16","0","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","15139","","-1","275","100","-1","100","6665948","2065","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1POhqIFXXXXXbXFXXXXXXXXXX.png","-1","15139","","","image/png","Low","","Mon, 27 Dec 2021 18:29:43 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","15412","1000019297.16","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tps/TB1POhqIFXXXXXbXFXXXXXXXXXX.png","-1","","GET","-1","-1","","200","-1","","","2341","2065","2340","2340","2341","1","2065","2341","276","6","7","2","0","9","","","15139","","","","","","","","",
"47.246.49.251","660","390","159","1000019297.12","0","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","952","","-1","158","100","-1","100","7516857","2065","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1uh30IpXXXXXKXVXXXXXXXXXX.png","-1","952","","","image/png","Low","","Thu, 06 Jan 2022 14:51:32 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","1217","1000019297.12","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tps/TB1uh30IpXXXXXKXVXXXXXXXXXX.png","-1","","GET","-1","-1","","200","-1","","","2224","2065","2223","2223","2224","1","2065","2224","159","7","8","2","0","7","","","952","","","","","","","","",
"47.246.49.251","569","396","158","1000019297.5","0","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","3495","","-1","157","100","-1","100","7175493","2065","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1DeJxnAY2gK0jSZFgXXc5OFXa-86-64.png","-1","3495","","","image/png","Low","","Sun, 02 Jan 2022 16:02:08 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","3757","1000019297.5","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tfs/TB1DeJxnAY2gK0jSZFgXXc5OFXa-86-64.png","-1","","GET","-1","-1","","200","-1","","","2223","2065","2222","2222","2223","1","2065","2223","158","8","9","2","0","3","","","3495","","","","","","","","",
"47.246.49.251","660","390","148","1000019297.8","0","","max-age=31536000","0","211011_RF_2F","-1","MEDIUM","19807","","-1","142","100","-1","100","7175490","2065","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1.cMTIpXXXXbLXVXXXXXXXXXX.png","-1","19807","","","image/png","Low","","Sun, 02 Jan 2022 16:02:05 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","20089","1000019297.8","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tps/TB1.cMTIpXXXXbLXVXXXXXXXXXX.png","-1","","GET","-1","-1","","200","-1","","","2213","2065","2207","2207","2213","6","2065","2213","148","9","10","2","0","5","","","19807","","","","","","","","",
"47.246.49.251","660","390","508","1000019297.9","0","","max-age=31536000","0","211011_RF_2F","-1","LOWEST","130280","","-1","307","100","-1","100","7648899","2065","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1sXGYIFXXXXc5XpXXXXXXXXXX.jpg","-1","130280","","","image/jpeg","Low","","Sat, 08 Jan 2022 03:32:13 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","130688","1000019297.9","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tps/TB1sXGYIFXXXXc5XpXXXXXXXXXX.jpg","-1","","GET","-1","-1","","200","-1","","","2573","2065","2372","2372","2573","201","2065","2573","508","10","11","2","0","11","","","130280","","","","","","100","10","",
"47.246.49.251","660","390","889","1000019297.10","0","","max-age=31536000","0","211011_RF_2F","-1","LOWEST","197673","","-1","535","100","-1","100","7322728","2065","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1pfG4IFXXXXc6XXXXXXXXXXXX.jpg","-1","197673","","","image/jpeg","Low","","Tue, 04 Jan 2022 08:56:03 GMT","-1","-1","parser","1CE60887F516CF056F7022A3B107F6CA","img.alicdn.com","198154","1000019297.10","","100","1","-1","","-1","https://www.alipay.com/","-1","158","/tps/TB1pfG4IFXXXXc6XXXXXXXXXXXX.jpg","-1","","GET","-1","-1","","200","-1","","","2954","2065","2600","2600","2954","354","2065","2954","889","11","12","2","0","13","","","197673","","","","","","100","10","",
