"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"47.246.43.251","4","339","180","1000010180.13","","","max-age=3600,s-maxage=1800","0","211011_QZ_35","-1","LOWEST","","","-1","175","0","-1","-1","1833","2425","","HTTP/2","100","3","https://g.alicdn.com/alilog/mlog/aplus_v2.js","-1","5831","5831","","application/javascript","Low","242","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","g.alicdn.com","6179","1000010180.13","0","100","1","-1","","-1","https://www.tmall.com/","-1","178","/alilog/mlog/aplus_v2.js","-1","","GET","-1","-1","","200","-1","gzip","","2605","2425","2600","2600","2605","5","2425","2605","180","10","11","1","0","13","147","True","15247","","11","","7","","","","",
"47.246.43.251","0","554","136","1000010180.24","","","max-age=2592000,s-maxage=86400","0","211011_QZ_35","-1","MEDIUM","","","-1","55","100","-1","-1","2513172","2619","","HTTP/2","100","3","https://g.alicdn.com/alilog/??s/8.15.14/plugin/aplus_client.js,aplus_cplugin/0.7.11/toolkit.js,aplus_cplugin/0.7.11/monitor.js,s/8.15.14/plugin/aplus_ws.js,s/8.15.14/aplus_std.js,s/8.15.14/plugin/aplus_spmact.js?v=20210914193328","-1","50436","50436","","application/javascript","High","6696","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","g.alicdn.com","50813","1000010180.24","0","100","1","-1","","-1","https://g.alicdn.com/alilog/mlog/aplus_v2.js","-1","182","/alilog/??s/8.15.14/plugin/aplus_client.js,aplus_cplugin/0.7.11/toolkit.js,aplus_cplugin/0.7.11/monitor.js,s/8.15.14/plugin/aplus_ws.js,s/8.15.14/aplus_std.js,s/8.15.14/plugin/aplus_spmact.js?v=20210914193328","-1","","GET","-1","-1","","200","-1","gzip","","2755","2619","2674","2674","2755","81","2619","2755","136","11","12","1","0","3","220","True","141796","","1","","","","i","","",
"47.246.46.251","107","413","66","1000010180.33","4890","","max-age=31536000","0","211011_QZ_35","2787","MEDIUM","7850","","-1","59","100","2788","37","6664303","2896","443","HTTP/2","-1","3","https://gtms03.alicdn.com/tps/i3/TB1yeWeIFXXXXX5XFXXuAZJYXXX-210-210.png_80x80.jpg","2896","7850","","ssl/gtms03.alicdn.com:443","image/jpeg","Low","","Mon, 27 Dec 2021 22:29:08 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gtms03.alicdn.com","8263","1000010180.33","","100","1","2732","","-1","https://www.tmall.com/","47","300","/tps/i3/TB1yeWeIFXXXXX5XFXXuAZJYXXX-210-210.png_80x80.jpg","2835","56532","GET","55","2835","","200","61","","","2962","2896","2955","2955","2962","7","2732","2962","229","12","13","1","0","1","220","True","7850","","0","","","","","50","1",
"47.246.49.251","107","422","558","1000010180.34","29518","","max-age=31536000","0","211011_QZ_35","-1","MEDIUM","48097","","-1","484","100","-1","38","31236380","3169","","HTTP/2","-1","3","https://gw.alicdn.com/imgextra/i1/O1CN014AxN4C1Z7pWRr4wzb_!!6000000003148-0-tps-356-141.jpg","-1","48097","","","image/jpeg","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","48377","1000010180.34","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/imgextra/i1/O1CN014AxN4C1Z7pWRr4wzb_!!6000000003148-0-tps-356-141.jpg","-1","","GET","-1","-1","","200","-1","","","3727","3169","3653","3653","3727","74","3169","3727","558","13","14","1","0","3","","","48097","","","","","","","0","1",
"47.246.49.251","107","485","469","1000010180.20","0","","max-age=31536000","0","211011_QZ_35","3050","MEDIUM","190796","","-1","119","100","3050","100","31236380","3169","443","HTTP/2","-1","3","https://gw.alicdn.com/imgextra/i4/O1CN01zqScYp1Yk0vZHfXJT_!!6000000003096-2-tps-1490-2984.png","3169","190796","","ssl/gw.alicdn.com:443","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","191452","1000010180.20","","100","1","2427","","-1","https://www.tmall.com/","54","324","/imgextra/i4/O1CN01zqScYp1Yk0vZHfXJT_!!6000000003096-2-tps-1490-2984.png","3104","59224","GET","623","3104","","200","65","","","3638","3169","3288","3288","3638","350","2427","3638","1211","14","15","1","0","1","220","True","190796","","0","","","","","","",
"47.246.49.251","107","423","571","1000010180.28","0","","max-age=31536000","0","211011_QZ_35","3061","MEDIUM","8507","","-1","571","100","3061","100","31236380","3184","443","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i2/O1CN01a69z6z1hJklCkBqOU_!!6000000004257-2-tps-174-106.png","3183","8507","","ssl/img.alicdn.com:443","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","8764","1000010180.28","","100","1","2729","","-1","https://www.tmall.com/","54","327","/imgextra/i2/O1CN01a69z6z1hJklCkBqOU_!!6000000004257-2-tps-174-106.png","3115","59230","GET","332","3115","","200","68","","","3755","3184","3755","3755","3755","0","2729","3755","1025","15","16","1","0","5","","","8507","","","","","","","","",
"47.246.49.251","107","396","565","1000010180.29","0","","max-age=31536000","0","211011_QZ_35","-1","MEDIUM","5649","","-1","564","100","3061","100","6661435","3191","443","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1ztBlaMMPMeJjy1XbXXcwxVXa-200-60.png","3191","5649","","ssl/img.alicdn.com:443","image/png","Low","","Mon, 27 Dec 2021 21:41:20 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","5944","1000010180.29","","100","1","-1","","-1","https://www.tmall.com/","55","326","/tfs/TB1ztBlaMMPMeJjy1XbXXcwxVXa-200-60.png","3116","59228","GET","-1","3116","","200","75","","","3756","3191","3755","3755","3756","1","3061","3756","695","16","17","1","0","7","","","5649","","","","","","","","",
"47.246.49.251","107","396","562","1000010180.30","0","","max-age=31536000","0","211011_QZ_35","-1","MEDIUM","5957","","-1","560","100","3061","100","6661434","3199","443","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1t5ObaBxRMKJjy0FdXXaifFXa-200-60.png","3199","5957","","ssl/img.alicdn.com:443","image/png","Low","","Mon, 27 Dec 2021 21:41:19 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","6197","1000010180.30","","100","1","-1","","-1","https://www.tmall.com/","56","328","/tfs/TB1t5ObaBxRMKJjy0FdXXaifFXa-200-60.png","3117","59232","GET","-1","3117","","200","82","","","3761","3199","3759","3759","3761","2","3061","3761","700","17","18","1","0","9","","","5957","","","","","","","","",
"47.246.49.251","107","421","577","1000010180.31","0","","max-age=31536000","0","211011_QZ_35","-1","MEDIUM","641","","-1","575","100","3061","100","31236380","3208","443","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i4/O1CN01KjI5yY2049yVLlf9V_!!6000000006795-2-tps-20-30.png","3208","641","","ssl/img.alicdn.com:443","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","865","1000010180.31","","100","1","-1","","-1","https://www.tmall.com/","57","329","/imgextra/i4/O1CN01KjI5yY2049yVLlf9V_!!6000000006795-2-tps-20-30.png","3118","59234","GET","-1","3118","","200","90","","","3785","3208","3783","3783","3785","2","3061","3785","724","18","19","1","0","11","","","641","","","","","","","","",
"47.246.49.251","107","421","569","1000010180.32","0","","max-age=31536000","0","211011_QZ_35","-1","MEDIUM","652","","-1","567","100","3061","100","31236380","3216","443","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i1/O1CN01n92piN1WEIGUSCHk5_!!6000000002756-2-tps-20-30.png","3216","652","","ssl/img.alicdn.com:443","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","852","1000010180.32","","100","1","-1","","-1","https://www.tmall.com/","58","330","/imgextra/i1/O1CN01n92piN1WEIGUSCHk5_!!6000000002756-2-tps-20-30.png","3119","59236","GET","-1","3119","","200","97","","","3785","3216","3783","3783","3785","2","3061","3785","724","19","20","1","0","13","","","652","","","","","","","","",
"47.246.49.251","107","422","561","1000010180.35","0","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","9937","","-1","559","100","3062","100","31236380","3225","443","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i1/O1CN01obvh6l1iRpMLSol1z_!!6000000004410-2-tps-214-68.png","3225","9937","","ssl/img.alicdn.com:443","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","10145","1000010180.35","","100","1","-1","","-1","https://www.tmall.com/","57","331","/imgextra/i1/O1CN01obvh6l1iRpMLSol1z_!!6000000004410-2-tps-214-68.png","3119","59238","GET","-1","3119","","200","106","","","3786","3225","3784","3784","3786","2","3062","3786","724","20","21","1","0","15","","","9937","","","","","","","","",
"203.119.144.58","12","376","440","1000010180.37","","","","0","211011_QZ_35","2823","LOWEST","","","-1","407","0","2823","-1","0","3557","443","HTTP/2","100","3","https://tui.taobao.com/recommend?appid=2144&floorId=73136&count=10&callback=__jp0","3556","5422","5422","ssl/tui.taobao.com:443","application/json","Low","12930","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","tui.taobao.com","5422","1000010180.37","0","100","1","2781","","-1","https://g.alicdn.com/code/npm/@ali/pegasus-project-newTm/0.0.4/pages/home/index.js","277","317","/recommend?appid=2144&floorId=73136&count=10&callback=__jp0","3100","56546","GET","42","3100","","200","456","gzip","","3997","3557","3964","3964","3997","33","2781","3997","1215","21","22","1","0","1","147","True","54752","","0","","5","","e.exports","","",
"203.119.144.58","12","375","407","1000010180.38","","","","0","211011_QZ_35","-1","LOWEST","","","-1","378","0","-1","-1","0","3557","","HTTP/2","100","3","https://tui.taobao.com/recommend?appid=2144&floorId=73133&count=7&callback=__jp1","-1","4692","4692","","application/json","Low","12930","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","tui.taobao.com","4692","1000010180.38","0","100","1","-1","","-1","https://g.alicdn.com/code/npm/@ali/pegasus-project-newTm/0.0.4/pages/home/index.js","-1","317","/recommend?appid=2144&floorId=73133&count=7&callback=__jp1","-1","","GET","-1","-1","","200","-1","gzip","","3964","3557","3935","3935","3964","29","3557","3964","407","22","23","1","0","3","","","38284","","","","2","","e.exports","","",
"47.246.2.254","12","420","391","1000010180.25","","","max-age=3600,s-maxage=3600","0","211011_QZ_35","3300","MEDIUM","","","-1","213","0","3300","-1","2901","3577","443","HTTP/2","100","3","https://atanx.alicdn.com/t/tanxssp.js","3577","22014","22014","ssl/atanx.alicdn.com:443","application/javascript","High","108031","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","atanx.alicdn.com","22561","1000010180.25","0","100","1","2715","","-1","https://g.alicdn.com/code/npm/@ali/pegasus-project-newTm/0.0.4/pages/home/index.js","82","336","/t/tanxssp.js","3382","55970","GET","585","3382","","200","195","gzip","","3968","3577","3790","3790","3968","178","2715","3968","1253","23","24","1","0","1","220","True","57375","","0","","16","1","","","",
"205.204.101.58","0","634","398","1000010180.39","","","no-cache","-1","211011_QZ_35","2833","LOWEST","","","-1","398","-1","2833","-1","","3725","443","HTTP/2","-1","3","https://h5api.m.tmall.com/h5/mtop.tmall.kangaroo.core.service.route.aldlampservice/1.0/?appKey=12574478&t=1633979845043&sign=179a72665fee9bc3ebb2b870b8e4983d&api=mtop.tmall.kangaroo.core.service.route.AldLampService&v=1.0&type=jsonp&dataType=jsonp&timeout=3000&callback=mtopjsonp1&data=%7B%22appId%22%3A14141892%2C%22bizId%22%3A20130909%7D","3725","337","","ssl/h5api.m.tmall.com:443","text/html","Low","315","","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","h5api.m.tmall.com","0","1000010180.39","","-1","1","2789","","-1","https://g.alicdn.com/mtb/lib-mtop/2.3.14/mtop.js","199","319","/h5/mtop.tmall.kangaroo.core.service.route.aldlampservice/1.0/?appKey=12574478&t=1633979845043&sign=179a72665fee9bc3ebb2b870b8e4983d&api=mtop.tmall.kangaroo.core.service.route.AldLampService&v=1.0&type=jsonp&dataType=jsonp&timeout=3000&callback=mtopjsonp1&data=%7B%22appId%22%3A14141892%2C%22bizId%22%3A20130909%7D","3032","38606","GET","44","3032","","302","693","","","4123","3725","4123","4123","4123","0","2789","4123","1334","24","25","1","0","1","147","True","","","0","","","","e","","",
"47.246.49.251","107","422","71","1000010180.36","0","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","8254","","-1","70","100","-1","100","31236379","3757","","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i1/O1CN01DWQY2W1U1LqMYx8RJ_!!6000000002457-2-tps-214-68.png","-1","8254","","","image/png","Low","","Sat, 08 Oct 2022 08:03:45 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","img.alicdn.com","8568","1000010180.36","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/imgextra/i1/O1CN01DWQY2W1U1LqMYx8RJ_!!6000000002457-2-tps-214-68.png","-1","","GET","-1","-1","","200","-1","","","3828","3757","3827","3827","3828","1","3757","3828","71","25","26","1","0","17","","","8254","","","","","","","","",
"47.246.2.254","107","455","164","1000010180.17","","","max-age=63072000","0","211011_QZ_35","3339","HIGHEST","","","-1","85","100","3339","-1","62772600","3769","443","HTTP/2","-1","3","https://at.alicdn.com/t/font_35435_m2j2ngfkiqa.woff2?t=1632477680159","3768","17452","","pm/ssl/at.alicdn.com:443","font/woff2","VeryHigh","","","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","at.alicdn.com","18031","1000010180.17","","100","1","2743","","-1","https://www.tmall.com/","160","339","/t/font_35435_m2j2ngfkiqa.woff2?t=1632477680159","3499","55974","GET","596","3499","","200","269","","","3933","3769","3854","3854","3933","79","2743","3933","1189","26","27","1","0","1","256","True","17452","","0","","","","","","",
"59.82.33.225","","339","774","1000010180.40","","","no-cache","-1","211011_QZ_35","3174","LOWEST","","","-1","774","-1","3174","-1","","3938","443","HTTP/2","-1","3","https://log.mmstat.com/eg.js?t=1633979845076","3938","91","","ssl/log.mmstat.com:443","application/javascript","Low","","Thu, 01 Jan 1970 00:00:01 GMT","-1","-1","script","F5D7016701A7DD435C09ED4AE68BC0F3","log.mmstat.com","318","1000010180.40","","100","1","2823","","-1","","402","334","/eg.js?t=1633979845076","3576","54286","GET","351","3576","","200","362","","","4712","3938","4712","4712","4712","0","2823","4712","1889","27","28","1","0","1","147","True","91","","0","","0","","","","",
"47.246.2.254","0","400","119","1000010180.15","","","max-age=31557600","0","211011_QZ_35","-1","HIGHEST","","","-1","111","100","-1","-1","23959725","4009","","HTTP/2","-1","3","https://at.alicdn.com/t/font_1401963178_8135476.woff","-1","4536","","","application/octet-stream","VeryHigh","","","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","at.alicdn.com","4945","1000010180.15","","100","1","-1","","-1","https://www.tmall.com/","-1","339","/t/font_1401963178_8135476.woff","-1","","GET","-1","-1","","200","-1","","","4128","4009","4120","4120","4128","8","4009","4128","119","28","29","1","0","3","256","True","4536","","0","","","","","","",
"47.246.49.251","0","440","256","1000010180.48","38179","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","113620","","-1","87","100","-1","66","31528033","4030","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i2/6000000004269/O1CN01tnLohs1hPFVtDe4pG_!!6000000004269-0-picassoopen.jpg","-1","113620","","","image/jpeg","Low","","Tue, 11 Oct 2022 17:04:39 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","114071","1000010180.48","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/bao/uploaded/i2/6000000004269/O1CN01tnLohs1hPFVtDe4pG_!!6000000004269-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","4286","4030","4117","4117","4286","169","4030","4286","256","29","30","1","0","19","147","True","113620","","0","","","","","0","1",
"47.246.49.251","0","440","729","1000010180.49","114998","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","282669","","-1","287","100","-1","59","31265061","4034","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i3/6000000003336/O1CN01jmJgDM1aVvzAQohLh_!!6000000003336-0-picassoopen.jpg","-1","282669","","","image/jpeg","Low","","Sat, 08 Oct 2022 16:01:47 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","283294","1000010180.49","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/bao/uploaded/i3/6000000003336/O1CN01jmJgDM1aVvzAQohLh_!!6000000003336-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","4763","4034","4321","4321","4763","442","4034","4763","729","30","31","1","0","21","147","True","282669","","19","","","","","0","1",
"47.246.49.251","0","440","1428","1000010180.50","69580","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","183448","","-1","768","100","-1","62","31527782","4034","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/6000000003474/O1CN01bvIFtT1bX8dvIMkDp_!!6000000003474-0-picassoopen.jpg","-1","183448","","","image/jpeg","Low","","Tue, 11 Oct 2022 17:00:27 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","183958","1000010180.50","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/bao/uploaded/i4/6000000003474/O1CN01bvIFtT1bX8dvIMkDp_!!6000000003474-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","5462","4034","4802","4802","5462","660","4034","5462","1428","31","32","1","0","23","147","True","183448","","21","","","","","0","1",
"47.246.49.251","0","440","1798","1000010180.51","76323","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","188572","","-1","785","100","-1","59","31243666","4034","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/6000000006527/O1CN01S9Jyrk1y5Ppc1TAjn_!!6000000006527-0-picassoopen.jpg","-1","188572","","","image/jpeg","Low","","Sat, 08 Oct 2022 10:05:12 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","189086","1000010180.51","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/bao/uploaded/i4/6000000006527/O1CN01S9Jyrk1y5Ppc1TAjn_!!6000000006527-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","5832","4034","4819","4819","5832","1013","4034","5832","1798","32","33","1","0","25","147","True","188572","","23","","","","","0","1",
"47.246.49.251","0","440","2163","1000010180.52","75642","","max-age=31536000","0","211011_QZ_35","-1","LOWEST","207478","","-1","785","100","-1","63","30389645","4034","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/6000000004013/O1CN01PrhARN1fW07XvyFfP_!!6000000004013-0-picassoopen.jpg","-1","207478","","","image/jpeg","Low","","Wed, 28 Sep 2022 12:51:31 GMT","-1","-1","parser","F5D7016701A7DD435C09ED4AE68BC0F3","gw.alicdn.com","208012","1000010180.52","","100","1","-1","","-1","https://www.tmall.com/","-1","324","/bao/uploaded/i4/6000000004013/O1CN01PrhARN1fW07XvyFfP_!!6000000004013-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","6197","4034","4819","4819","6197","1378","4034","6197","2163","33","34","1","0","27","147","True","207478","","25","","","","","0","1",
