"responses_200","testStartOffset","bytesOut","optimization_checked","start_epoch","bytesOutDoc","result","final_base_page_request_id","basePageSSLTime","docTime","domContentLoadedEventEnd","requestsDoc","responses_404","loadTime","loadEventStart","domContentLoadedEventStart","final_url","bytesInDoc","loadEventEnd","cached","responses_other","fullyLoaded","requests","final_base_page_request","TTFB","bytesIn","test_run_time_ms","browser_version","fullyLoadedCPUms","firstPaint","eventName","os_version","URL","document_URL","date","osVersion","domElements","domInteractive","browserVersion","document_origin","browser_name","fullyLoadedCPUpct","domComplete","document_hostname","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","TTIMeasurementEnd","LastInteractive","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","requestsFull","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","userTime.gpt-tag-load","userTime.gpt-first-ad-request","userTime.gpt-first-ad-render","userTime.uol-vueland-vue-app-store_start","userTime.uol-vueland-vue-app-init_start","userTimingMeasure.uol-vueland-vue-app-store","userTimingMeasure.uol-vueland-vue-app-init","userTime","FirstInteractive","CSI.s","CSI.t","CSI.atyp","CSI.ei","CSI.rt","CSI.imn","CSI.ima","CSI.imad","CSI.aftp","CSI.bl","CSI.wsrt","CSI.aft","CSI.prt","userTime.core_execution_start","userTime.core_execution_end","userTime.hydrate-performance-hoc","userTime.recaptcha_start","userTime.recaptcha_module_end","userTime.recaptcha_initialize_start","userTime.recaptcha_initialize_end","userTimingMeasure.TTFCP","userTimingMeasure.TTFMP","userTimingMeasure.Legacy Recaptcha module loaded","userTimingMeasure.Legacy Recaptcha total time","userTimingMeasure.Legacy Recaptcha initialized","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_MutationObserver","userTime.Zone_IntersectionObserver","userTime.Zone_FileReader","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_MutationObserver","userTimingMeasure.Zone_IntersectionObserver","userTimingMeasure.Zone_FileReader","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","TimeToInteractive","userTime.ad_init","userTime.fetch_ads","userTime.bidding_init","userTime.loadStarteventUtils","userTime.loadEndeventUtils","userTime.loadStartpixelQueue","userTime.loadEndpixelQueue","userTime.bidding_done","userTime.cnet_ad_nav-ad-plus","userTime.cnet_ad_leader-plus-top","userTime.cnet_ad_incontent-ad-plus-billboard-middle","userTime.cnet_ad_replay-wide-bottom","userTime.cnet_ad_incontent-ad-plus-billboard-middle2","userTime.cnet_ad_incontent-ad-plus-billboard-middle3","userTime.cnet_ad_sponsored-logo-bottom","userTime.cnet_ad_incontent-ad-plus-billboard-bottom","userTimingMeasure.lteu","userTimingMeasure.ltpq","userTime.Zone_defineProperty","userTime.Zone_registerElement","userTime.Zone_EventTargetLegacy","userTime.Zone_queueMicrotask","userTimingMeasure.Zone_defineProperty","userTimingMeasure.Zone_registerElement","userTimingMeasure.Zone_EventTargetLegacy","userTimingMeasure.Zone_queueMicrotask","userTime.start widget_conductor_init","userTime.end widget_conductor_init","userTimingMeasure.widget_conductor_init","userTime.snaptr","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.standard boot","userTime.standard start","userTime.standard end","userTime.cmp-tcfv2-init","userTime.commercial request","userTime.enhanced request","userTime.commercial boot","userTime.gu.commercial.commercialStart","userTime.enhanced boot","userTime.App Begin","userTime.braze-banner-start","userTime.App End","userTime.gu.commercial.commercialEnd","userTime.cmp-tcfv2-ui-displayed","userTime.HP_RIBBON1_slotBuild","userTime.HP_LB2_slotBuild","userTime.HP_RIBBON1B_slotBuild","userTime.prebidAuctionInit","userTime.prebidAuctionEnd","userTimingMeasure.prebidAuction","userTime.Zone_Error","userTimingMeasure.Zone_Error","userTime.app_rendered","userTime.app_mounted","userTime.window_load","userTime.optimizely_blockBegin","userTime.first_paint","userTime.preloaderExecuted","userTime.loaderExecuted","userTime.serverRendering.startRehydrate","userTime.serverRendering.startFresh","userTime.serverRendering.completeRender","userTimingMeasure.googleTagManager","userTimingMeasure.fluxibleRehydrate","userTimingMeasure.initializeAppEnvironment","userTimingMeasure.setupRoutes","userTimingMeasure.stylesheetRehydrate","userTimingMeasure.reactRender","userTimingMeasure.googleOneTap","userTime.cs-start-tag","userTime.cs-start-boot","userTime.cs-step2-boot","userTime.cs-end-boot","userTime.ct-recorderB-parsed","userTime.ct-upload-page-initiated","userTime.ct-upload-page-finished","userTimingMeasure.cs-measure-boot","userTimingMeasure.ct-measure-upload-page","userTime.start-auth_initialize","userTime.start-cart_update_api_call","userTime.start-async_component_pending-order-edit","userTime.stop-async_component_pending-order-edit","userTime.start-shipt_fetch_zipcode_delivery_store_id_api_call","userTimingMeasure.____ async_component_pending-order-edit","userTime.CLIENT_SIDE_START","userTime.page","userTime.partner","userTime.user","userTime.dpr","userTime.weatherMode","userTime.metrics","userTime.subscription","userTime.ads","userTime.LOAD-ADS-START","userTime.WxuNewsroom-meta-1869d024-e7ae-469b-8d1d-453aea8e6fe7","userTime.WxuAd-topAds-53dce052-5465-4609-a555-c3a20ab64ab0","userTime.WxuAd-contentTop-50b69813-b340-4d89-a22d-016d4b682491","userTime.WxuAd-main-6ec6a613-6078-498e-92b3-efb8a9c40adf","userTime.WxuAd-main-e0ab3ad1-2034-4075-a98f-b3d272a18bd5","userTime.WxuAd-main-617de16a-5b28-4ea6-8a32-d3e81ec478dc","userTime.WxuAd-sidebar-2216c858-71f6-472b-a087-375ed6aa08a2","userTime.WxuAd-sidebar-ddd4a3cb-7622-4c4d-b058-5101b4678ae5","userTime.WxuAd-sidebar-d2ec6be1-08ec-4be9-b2d3-9df78d6b0d32","userTime.WxuAd-sidebar-fbb14727-c8f1-4a09-a56b-b840a24681c4","userTime.WxuAd-contentBottom-cb63b42d-d07c-48d9-a6a4-5f0b1dbc58bf","userTime.WxuHeaderLargeScreen-header-9944ec87-e4d4-4f18-b23e-ce4a3fd8a3ba","userTime.WxuSavedLocations-header-9aea3e61-fbf8-4da4-9e07-f96abf18cdf1","userTime.WxuLocalsuiteNav-header-71dadf79-621d-43ff-9a1a-d99a39f16abe","userTime.Taboola-main-f6ca0247-5836-4cb0-a1f4-a2d9e3cf15bf","userTime.WxuContentMedia-main-eca80ceb-d167-47d5-abe3-ce01a2b10ffc","userTime.WxuContentMedia-main-7a64efde-4532-4374-acd9-6061b0a92b95","userTime.WxuContentMedia-main-bf4ee11b-1686-4fe2-b1ff-dbdeb84aacab","userTime.WxuContentMedia-main-93e78c6f-fbe9-47e1-ae14-07a7ca30cac0","userTime.WxuContentMedia-main-68cf0061-cd5c-4c9a-a8e5-8ab8113bb28b","userTime.WxuContentMedia-sidebar-154205c3-43e0-4e4d-a284-972095b12084","userTime.WxuSmartMessage-main-ccd9cf55-d5e7-49c0-ad2b-3551f3b154fe","userTime.WxuSmartMessage-sidebar-4f2fc4ea-834c-493d-93af-1e3cdf2daea7","userTime.WxuSmartMessage-sidebar-2384c765-4ac5-41e9-8f2d-5a69476cf939","userTime.WxuHurricaneTrackerCard-sidebar-eaf3a578-6862-468e-9c75-5973515b2d3f","userTime.WxuPrivacyDataNotice-main-7ba809f2-44e7-4620-8c90-12aab7b79f2a","userTime.WxuMedalliaSurvey-footer-495720e7-facc-4c28-af6b-52f78459520a","userTime.WxuPromoDriver-sidebar-721f1a1a-460a-422c-a0db-db83a582b227","userTime.WxuFooter-footer-5b5ebc4f-6cb5-4bcf-8c09-60524c9ff62d","userTime.LAZYLOAD_AD_START","userTimingMeasure.CLIENT_SIDE_START-0","userTimingMeasure.LOAD-ADS-START","userTimingMeasure.SEARCH-READY","userTimingMeasure.SET-MISC-CUST_PARAMS","userTimingMeasure.WXU_ADS_CUST_PARAMS_THIRD_PARTY_PREPARES_DONE","userTimingMeasure.COMPLETE-TARGETING-FOR-CUST_PARAMS","userTimingMeasure.SLOTS-READY","userTimingMeasure.CHECK-RUBICON-DONE","userTimingMeasure.CHECK-COMPLETE-TARGETING-FOR-CUST-PARAMS","userTimingMeasure.AD_CALL","userTimingMeasure.WXU_ADS_SLOTS_READY_DEPENDENT_THIRD_PARTY_PREPARES_DONE","userTimingMeasure.page-1","userTimingMeasure.partner-1","userTimingMeasure.user-1","userTimingMeasure.dpr-1","userTimingMeasure.weatherMode-1","userTimingMeasure.metrics-1","userTimingMeasure.subscription-1","userTimingMeasure.ads-1","userTimingMeasure.WxuNewsroom-meta-1869d024-e7ae-469b-8d1d-453aea8e6fe7-1","userTimingMeasure.WxuAd-topAds-53dce052-5465-4609-a555-c3a20ab64ab0-1","userTimingMeasure.WxuAd-contentTop-50b69813-b340-4d89-a22d-016d4b682491-1","userTimingMeasure.WxuAd-main-6ec6a613-6078-498e-92b3-efb8a9c40adf-1","userTimingMeasure.WxuAd-main-e0ab3ad1-2034-4075-a98f-b3d272a18bd5-1","userTimingMeasure.WxuAd-main-617de16a-5b28-4ea6-8a32-d3e81ec478dc-1","userTimingMeasure.WxuAd-sidebar-2216c858-71f6-472b-a087-375ed6aa08a2-1","userTimingMeasure.WxuAd-sidebar-ddd4a3cb-7622-4c4d-b058-5101b4678ae5-1","userTimingMeasure.WxuAd-sidebar-d2ec6be1-08ec-4be9-b2d3-9df78d6b0d32-1","userTimingMeasure.WxuAd-sidebar-fbb14727-c8f1-4a09-a56b-b840a24681c4-1","userTimingMeasure.WxuAd-contentBottom-cb63b42d-d07c-48d9-a6a4-5f0b1dbc58bf-1","userTimingMeasure.WxuHeaderLargeScreen-header-9944ec87-e4d4-4f18-b23e-ce4a3fd8a3ba-1","userTimingMeasure.WxuSavedLocations-header-9aea3e61-fbf8-4da4-9e07-f96abf18cdf1-1","userTimingMeasure.WxuLocalsuiteNav-header-71dadf79-621d-43ff-9a1a-d99a39f16abe-1","userTimingMeasure.Taboola-main-f6ca0247-5836-4cb0-a1f4-a2d9e3cf15bf-1","userTimingMeasure.WxuContentMedia-main-eca80ceb-d167-47d5-abe3-ce01a2b10ffc-1","userTimingMeasure.WxuContentMedia-main-7a64efde-4532-4374-acd9-6061b0a92b95-1","userTimingMeasure.WxuContentMedia-main-bf4ee11b-1686-4fe2-b1ff-dbdeb84aacab-1","userTimingMeasure.WxuContentMedia-main-93e78c6f-fbe9-47e1-ae14-07a7ca30cac0-1","userTimingMeasure.WxuContentMedia-main-68cf0061-cd5c-4c9a-a8e5-8ab8113bb28b-1","userTimingMeasure.WxuContentMedia-sidebar-154205c3-43e0-4e4d-a284-972095b12084-1","userTimingMeasure.WxuSmartMessage-main-ccd9cf55-d5e7-49c0-ad2b-3551f3b154fe-1","userTimingMeasure.WxuSmartMessage-sidebar-4f2fc4ea-834c-493d-93af-1e3cdf2daea7-1","userTimingMeasure.WxuSmartMessage-sidebar-2384c765-4ac5-41e9-8f2d-5a69476cf939-1","userTimingMeasure.WxuHurricaneTrackerCard-sidebar-eaf3a578-6862-468e-9c75-5973515b2d3f-1","userTimingMeasure.WxuPrivacyDataNotice-main-7ba809f2-44e7-4620-8c90-12aab7b79f2a-1","userTimingMeasure.WxuMedalliaSurvey-footer-495720e7-facc-4c28-af6b-52f78459520a-1","userTimingMeasure.WxuPromoDriver-sidebar-721f1a1a-460a-422c-a0db-db83a582b227-1","userTimingMeasure.WxuFooter-footer-5b5ebc4f-6cb5-4bcf-8c09-60524c9ff62d-1","userTime.sentry-tracing-init",
"85","0","19598","0","1635256734","18808","0","23","","4952","2301","83","0","4952","4911","2108","http://archive.org/","563103","4912","0","1","6080","86","0","393","567742","16292","61.0.1","4790","2325","Step_1","Linux 4.15.0-29-generic","http://archive.org","http://archive.org/","1635256728.9366","Linux 4.15.0-29-generic","632","2102","61.0.1","http://archive.org","Firefox","6.2304890739","4911","archive.org","5800","5000","2400","3737","4300","4400","5000","5000","8462","8382","2","1","99831","123514","0","0","0","0","0","86","32","0","0","1357","3","0","279343","33","0","351","1","0","282629","41","0","0","0","0","0","0","0","0","0","0","3709","6","0","211026_NF_3F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"85","0","19598","0","1635256754","18808","0","23","","4952","2221","83","0","4952","4914","2042","http://archive.org/","563103","4914","0","1","6086","86","0","393","567742","16778","61.0.1","4909","2240","Step_1","Linux 4.15.0-29-generic","http://archive.org","http://archive.org/","1635256749.717","Linux 4.15.0-29-generic","632","2037","61.0.1","http://archive.org","Firefox","6.3102428994","4914","archive.org","8600","5000","2300","3593","4200","4300","5000","5000","8887","8801","3","1","99726","123514","0","0","0","0","0","86","32","0","0","1357","3","0","279343","33","0","351","1","0","282629","41","0","0","0","0","0","0","0","0","0","0","3709","6","0","211026_NF_3F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"53","0","13943","0","1635256776","13644","0","0x7f5ba0e04400","","14579","5855","57","0","14579","14552","5855","http://ocsp.sca1b.amazontrust.com/","5535909","14552","0","5","14730","58","0","1831","5536995","35901","61.0.1","17720","5873","Step_1","Linux 4.15.0-29-generic","http://cowin.gov.in","https://www.cowin.gov.in/","1635256771.1345","Linux 4.15.0-29-generic","1260","5444","61.0.1","https://www.cowin.gov.in","Firefox","14.0914512923","14552","www.cowin.gov.in","15500","15500","5900","12386","15500","15500","15500","15500","17545","17545","1","1","429257","434257","0","0","0","0","0","58","8","5","0","2721","3","0","1543707","11","0","89888","6","0","3517392","14","0","0","0","0","79455","5","0","0","0","0","302582","16","0","211026_4V_3G","","","","","","","","5469","11491","","","","","","","","","","","","","","","","","","","","","","","","","","5450","5451","5452","5453","5453","5453","5453","5454","5454","","","","5457","5468","5468","5468","5469","0","1","0","0","0","0","0","0","3","","","","11","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"54","0","13943","0","1635256822","13943","0","0x7f4f881c5800","","12570","3895","59","0","12570","12529","3895","http://ocsp.sca1b.amazontrust.com/","5537466","12530","0","5","12543","59","0","943","5537466","32209","61.0.1","17710","3400","Step_1","Linux 4.15.0-29-generic","http://cowin.gov.in","https://www.cowin.gov.in/","1635256817.2476","Linux 4.15.0-29-generic","1260","3344","61.0.1","https://www.cowin.gov.in","Firefox","15.337317052","12529","www.cowin.gov.in","13600","13600","3900","10398","13200","13600","13600","13600","15467","15173","2","1","477367","476259","0","0","0","0","0","59","8","5","0","2721","3","0","1543707","11","0","89888","6","0","3517392","14","0","0","0","0","79455","5","0","0","0","0","303053","17","0","211026_4V_3G","","","","","","","","3369","","","","","","","","","","","","","","","","","","","","","","","","","","","3349","3349","3350","3351","3352","3352","3353","3353","3354","","","","3357","3367","3368","3369","3369","0","1","1","1","0","1","0","1","3","","","","10","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"55","0","13943","0","1635256859","13943","0","0x7f6063d45400","","12584","4021","58","0","12584","12547","4021","http://ocsp.sca1b.amazontrust.com/","5537027","12547","0","5","13002","60","0","1015","5537939","32919","61.0.1","18829","4035","Step_1","Linux 4.15.0-29-generic","http://cowin.gov.in","https://www.cowin.gov.in/","1635256854.1411","Linux 4.15.0-29-generic","1260","3577","61.0.1","https://www.cowin.gov.in","Firefox","16.2285615789","12547","www.cowin.gov.in","13700","13700","4100","10372","13400","13400","13700","13700","15488","15265","3","1","461995","478608","0","0","0","0","0","60","8","5","0","2721","3","0","1543707","11","0","89888","6","0","3517392","14","0","0","0","0","79455","5","0","0","0","0","303526","18","0","211026_4V_3G","","","","","","","","3598","8382","","","","","","","","","","","","","","","","","","","","","","","","","","3583","3584","3584","3586","3586","3586","3587","3587","3587","","","","3590","3597","3597","3598","3598","0","0","1","0","0","0","0","0","3","","","","7","0","1","0","0","8382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"187","0","71876","0","1635256897","64042","0","0x7f7b44b03c00.1","100","26808","3436","212","0","26808","26758","3435","https://www.cnet.com/","3119264","26779","0","34","27942","229","0","2975","3155067","45447","61.0.1","20779","3450","Step_1","Linux 4.15.0-29-generic","http://cnet.com","https://www.cnet.com/","1635256892.0545","Linux 4.15.0-29-generic","2120","3330","61.0.1","https://www.cnet.com","Firefox","10.8167195877","26758","www.cnet.com","26900","26900","3500","4410","3500","3700","4100","26900","30816","30709","1","1","126369","130880","0","0","0","0","0","229","25","0","0","80409","12","0","2034774","52","0","96049","3","0","607408","69","0","0","0","0","51004","2","0","221172","1","0","62421","48","0","211026_GQ_3H","11159","13086","17338","","","","","17484","24392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8032","8034","11413","12930","12930","12930","12930","12968","17338","17338","17339","17341","17483","17483","17484","17484","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"287","0","112342","0","1635256951","103730","0","0x7f94e38ae400.1","90","19640","964","332","0","19640","19594","963","https://www.cnet.com/","3533270","19613","0","53","22618","353","0","543","3543420","43903","61.0.1","28290","966","Step_1","Linux 4.15.0-29-generic","http://cnet.com","https://www.cnet.com/","1635256946.8837","Linux 4.15.0-29-generic","2120","875","61.0.1","https://www.cnet.com","Firefox","17.1766848816","19594","www.cnet.com","19800","19800","1000","2810","1200","1700","15000","19800","25515","25380","2","1","160517","185017","0","0","0","0","0","353","26","0","0","126432","37","0","2231331","73","0","96049","3","0","635275","128","0","0","0","0","51004","2","0","221172","1","0","180327","64","0","211026_GQ_3H","6466","7741","9106","","","","","9195","17564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17564","4000","4001","6681","5876","5876","5876","5876","7637","9105","9106","9106","9108","9109","9194","9195","9195","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"267","0","105051","0","1635257001","96853","0","0x7f9c05f38c00","92","27412","1081","305","0","27412","27360","1080","https://www.cnet.com/","3746883","27385","0","43","30749","326","0","662","3765521","52566","61.0.1","29210","1084","Step_1","Linux 4.15.0-29-generic","http://cnet.com","https://www.cnet.com/","1635256996.1079","Linux 4.15.0-29-generic","2120","988","61.0.1","https://www.cnet.com","Firefox","13.8141404587","27360","www.cnet.com","27500","27500","1100","3790","1300","22900","22900","27500","33697","33570","3","1","125154","140070","0","0","0","0","0","326","27","1","0","109911","29","0","2194049","69","0","96049","3","0","938003","119","0","0","0","0","51004","2","0","221172","1","0","153503","59","0","211026_GQ_3H","9662","11004","16520","","","","","16700","11015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25374","5597","5598","9956","9386","9386","9386","9386","10891","16520","16522","16523","16697","16699","16699","16699","16700","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","3741","0","1635257059","3416","0","0x7f47c04b8c00","","1704","963","19","0","1704","1677","962","http://ocsp.pki.goog/gts1c3","152586","1677","0","4","1744","20","0","630","152586","11237","61.0.1","2699","967","Step_1","Linux 4.15.0-29-generic","http://google.ca","https://www.google.ca/?gws_rd=ssl","1635257054.0278","Linux 4.15.0-29-generic","317","961","61.0.1","https://www.google.ca","Firefox","5.1369863014","1677","www.google.ca","1200","1200","1000","1002","1000","1000","1000","1000","4360","4277","1","1","136971","142072","0","0","0","0","0","20","5","0","0","49340","5","0","91244","2","0","229","1","0","8942","5","0","0","0","0","0","0","0","0","0","0","2831","6","0","211026_23_3J","","","","","","","","","","webhp","aft","csi","4wp4YfTbNuuGxc8PnYqcyA8","wsrt.335,aft.671,prt.618","8","5","0","694","BfWv","335","671","618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","3741","0","1635257078","3416","0","0x7ff2a8dba400","","1524","795","19","0","1524","1490","793","http://ocsp.pki.goog/gts1c3","152579","1490","0","4","1559","20","0","461","152579","11724","61.0.1","2140","801","Step_1","Linux 4.15.0-29-generic","http://google.ca","https://www.google.ca/?gws_rd=ssl","1635257073.7209","Linux 4.15.0-29-generic","317","791","61.0.1","https://www.google.ca","Firefox","4.0886511272","1490","www.google.ca","1100","1100","900","902","900","900","900","900","4369","4283","2","1","138960","143536","0","0","0","0","0","20","5","0","0","49333","5","0","91244","2","0","229","1","0","8942","5","0","0","0","0","0","0","0","0","0","0","2831","6","0","211026_23_3J","","","","","","","","","","webhp","aft","csi","9wp4Ydm_GsCExc8PtqiUsA0","wsrt.235,aft.595,prt.546","8","5","0","694","BfWv","235","595","546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15","0","3741","0","1635257095","3416","0","0x7fa789fd7c00","","1559","851","19","0","1559","1531","850","http://ocsp.pki.goog/gts1c3","152614","1531","0","4","1590","20","0","509","152614","11638","61.0.1","2179","852","Step_1","Linux 4.15.0-29-generic","http://google.ca","https://www.google.ca/?gws_rd=ssl","1635257090.0639","Linux 4.15.0-29-generic","317","847","61.0.1","https://www.google.ca","Firefox","4.1555470835","1531","www.google.ca","1100","1100","900","902","900","900","900","900","4434","4298","3","1","141178","145346","0","0","0","0","0","20","5","0","0","49368","5","0","91244","2","0","229","1","0","8942","5","0","0","0","0","0","0","0","0","0","0","2831","6","0","211026_23_3J","","","","","","","","","","webhp","aft","csi","Bwt4Yf-eMdeWxc8Pj4GvsAU","wsrt.237,aft.642,prt.596","8","5","0","694","BfWv","237","642","596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"432","0","229925","0","1635257111","209909","0","0x7f986c858800","","23181","8939","451","0","23181","23075","8832","http://ocsp.digicert.com/","4425974","23141","0","24","23938","463","0","325","4593786","49983","61.0.1","25640","2784","Step_1","Linux 4.15.0-29-generic","http://hdfcbank.com","https://www.hdfcbank.com/","1635257106.4162","Linux 4.15.0-29-generic","3619","2676","61.0.1","https://www.hdfcbank.com","Firefox","15.6982795567","23075","www.hdfcbank.com","25000","22900","2800","10390","13000","14700","14700","20900","26466","26346","1","1","194544","193646","0","0","0","0","0","463","12","9","0","96033","21","0","2191670","192","0","143035","58","0","2073505","116","0","0","0","0","39796","3","0","0","0","0","47608","49","0","211026_K8_3K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
